,GEOID10,BLKGRPID,TRACTID,TRACT,BLKGRP,STATEFP,COUNTYFP,TRACTCE,PUMA,REGION
3344,261251509003,261251509003,26125150900,150900,3,26,125,150900,2906,4
3345,261251427002,261251427002,26125142700,142700,2,26,125,142700,2904,4
3346,261251572002,261251572002,26125157200,157200,2,26,125,157200,2906,4
3347,261251834001,261251834001,26125183400,183400,1,26,125,183400,2908,4
3348,261251366003,261251366003,26125136600,136600,3,26,125,136600,2905,4
3349,261251713002,261251713002,26125171300,171300,2,26,125,171300,2908,4
3350,261251837002,261251837002,26125183700,183700,2,26,125,183700,2908,4
3351,261251840003,261251840003,26125184000,184000,3,26,125,184000,2908,4
3352,261635429002,261635429002,26163542900,542900,2,26,163,542900,3208,4
3353,261635353005,261635353005,26163535300,535300,5,26,163,535300,3208,4
3354,261635882002,261635882002,26163588200,588200,2,26,163,588200,3201,4
3355,261635880001,261635880001,26163588000,588000,1,26,163,588000,3201,4
3356,261635750004,261635750004,26163575000,575000,4,26,163,575000,3203,4
3357,261635395004,261635395004,26163539500,539500,4,26,163,539500,3209,4
3358,261635394001,261635394001,26163539400,539400,1,26,163,539400,3209,4
3359,261635393002,261635393002,26163539300,539300,2,26,163,539300,3209,4
3360,261635392006,261635392006,26163539200,539200,6,26,163,539200,3209,4
3361,261635748001,261635748001,26163574800,574800,1,26,163,574800,3203,4
3362,261635728005,261635728005,26163572800,572800,5,26,163,572800,3203,4
3363,261635697002,261635697002,26163569700,569700,2,26,163,569700,3204,4
3364,261635684002,261635684002,26163568400,568400,2,26,163,568400,3204,4
3365,261635894004,261635894004,26163589400,589400,4,26,163,589400,3205,4
3366,261635706001,261635706001,26163570600,570600,1,26,163,570600,3204,4
3367,261635436001,261635436001,26163543600,543600,1,26,163,543600,3208,4
3368,261635434003,261635434003,26163543400,543400,3,26,163,543400,3208,4
3369,261635434002,261635434002,26163543400,543400,2,26,163,543400,3208,4
3370,261635434001,261635434001,26163543400,543400,1,26,163,543400,3208,4
3371,261635424003,261635424003,26163542400,542400,3,26,163,542400,3209,4
3372,261635833002,261635833002,26163583300,583300,2,26,163,583300,3205,4
3373,261635392004,261635392004,26163539200,539200,4,26,163,539200,3209,4
3374,261635390004,261635390004,26163539000,539000,4,26,163,539000,3209,4
3375,261635389002,261635389002,26163538900,538900,2,26,163,538900,3209,4
3376,261635387001,261635387001,26163538700,538700,1,26,163,538700,3209,4
3377,261635729001,261635729001,26163572900,572900,1,26,163,572900,3203,4
3378,261635692003,261635692003,26163569200,569200,3,26,163,569200,3204,4
3379,261635821005,261635821005,26163582100,582100,5,26,163,582100,3206,4
3380,261251527003,261251527003,26125152700,152700,3,26,125,152700,2906,4
3381,261251605001,261251605001,26125160500,160500,1,26,125,160500,2907,4
3382,261251750003,261251750003,26125175000,175000,3,26,125,175000,2908,4
3383,260992453003,260992453003,26099245300,245300,3,26,99,245300,3004,4
3384,260992238002,260992238002,26099223800,223800,2,26,99,223800,3002,4
3385,260992300002,260992300002,26099230000,230000,2,26,99,230000,3003,4
3386,260992304001,260992304001,26099230400,230400,1,26,99,230400,3003,4
3387,260992302001,260992302001,26099230200,230200,1,26,99,230200,3003,4
3388,260992264001,260992264001,26099226400,226400,1,26,99,226400,3002,4
3389,260992624001,260992624001,26099262400,262400,1,26,99,262400,3006,4
3390,260992587003,260992587003,26099258700,258700,3,26,99,258700,3005,4
3391,260992586001,260992586001,26099258600,258600,1,26,99,258600,3005,4
3392,260992588004,260992588004,26099258800,258800,4,26,99,258800,3005,4
3393,260992588001,260992588001,26099258800,258800,1,26,99,258800,3005,4
3394,260937435001,260937435001,26093743500,743500,1,26,93,743500,2800,4
3395,260937223001,260937223001,26093722300,722300,1,26,93,722300,2800,4
3396,260937250004,260937250004,26093725000,725000,4,26,93,725000,2800,4
3397,260937121011,260937121011,26093712101,712101,1,26,93,712101,2800,4
3398,260937416012,260937416012,26093741601,741601,2,26,93,741601,2800,4
3399,260937306002,260937306002,26093730600,730600,2,26,93,730600,2800,4
3400,260992303002,260992303002,26099230300,230300,2,26,99,230300,3003,4
3401,260992306022,260992306022,26099230602,230602,2,26,99,230602,3003,4
3402,260992627003,260992627003,26099262700,262700,3,26,99,262700,3006,4
3403,260992684003,260992684003,26099268400,268400,3,26,99,268400,3006,4
3404,260992632003,260992632003,26099263200,263200,3,26,99,263200,3006,4
3405,260992589003,260992589003,26099258900,258900,3,26,99,258900,3005,4
3406,260992542005,260992542005,26099254200,254200,5,26,99,254200,3004,4
3407,260992309002,260992309002,26099230900,230900,2,26,99,230900,3003,4
3408,260992634001,260992634001,26099263400,263400,1,26,99,263400,3006,4
3409,260992634005,260992634005,26099263400,263400,5,26,99,263400,3006,4
3410,260992635001,260992635001,26099263500,263500,1,26,99,263500,3006,4
3411,260992472004,260992472004,26099247200,247200,4,26,99,247200,3004,4
3412,260992637004,260992637004,26099263700,263700,4,26,99,263700,3006,4
3413,260992638001,260992638001,26099263800,263800,1,26,99,263800,3006,4
3414,260992638002,260992638002,26099263800,263800,2,26,99,263800,3006,4
3415,260992639003,260992639003,26099263900,263900,3,26,99,263900,3006,4
3416,260992315004,260992315004,26099231500,231500,4,26,99,231500,3003,4
3417,260992642003,260992642003,26099264200,264200,3,26,99,264200,3006,4
3418,260937211001,260937211001,26093721100,721100,1,26,93,721100,2800,4
3419,260937416022,260937416022,26093741602,741602,2,26,93,741602,2800,4
3420,260992553004,260992553004,26099255300,255300,4,26,99,255300,3005,4
3421,260992556003,260992556003,26099255600,255600,3,26,99,255600,3005,4
3422,260992521002,260992521002,26099252100,252100,2,26,99,252100,3005,4
3423,260992683001,260992683001,26099268300,268300,1,26,99,268300,3006,4
3424,260992415001,260992415001,26099241500,241500,1,26,99,241500,3004,4
3425,260992256002,260992256002,26099225600,225600,2,26,99,225600,3002,4
3426,261614130004,261614130004,26161413000,413000,4,26,161,413000,2703,4
3427,261614023001,261614023001,26161402300,402300,1,26,161,402300,2702,4
3428,261614027001,261614027001,26161402700,402700,1,26,161,402700,2702,4
3429,260937402001,260937402001,26093740200,740200,1,26,93,740200,2800,4
3430,260937103001,260937103001,26093710300,710300,1,26,93,710300,2800,4
3431,260937409001,260937409001,26093740900,740900,1,26,93,740900,2800,4
3432,260937447002,260937447002,26093744700,744700,2,26,93,744700,2800,4
3433,260937438003,260937438003,26093743800,743800,3,26,93,743800,2800,4
3434,260937211002,260937211002,26093721100,721100,2,26,93,721100,2800,4
3435,260937422022,260937422022,26093742202,742202,2,26,93,742202,2800,4
3436,260937250001,260937250001,26093725000,725000,1,26,93,725000,2800,4
3437,260937251004,260937251004,26093725100,725100,4,26,93,725100,2800,4
3438,260937301011,260937301011,26093730101,730101,1,26,93,730101,2800,4
3439,260937240031,260937240031,26093724003,724003,1,26,93,724003,2800,4
3440,260937301021,260937301021,26093730102,730102,1,26,93,730102,2800,4
3441,260937425001,260937425001,26093742500,742500,1,26,93,742500,2800,4
3442,260937448002,260937448002,26093744800,744800,2,26,93,744800,2800,4
3443,261251455022,261251455022,26125145502,145502,2,26,125,145502,2904,4
3444,260937438001,260937438001,26093743800,743800,1,26,93,743800,2800,4
3445,260992451002,260992451002,26099245100,245100,2,26,99,245100,3004,4
3446,260992454002,260992454002,26099245400,245400,2,26,99,245400,3004,4
3447,260992453001,260992453001,26099245300,245300,1,26,99,245300,3004,4
3448,260992319002,260992319002,26099231900,231900,2,26,99,231900,3003,4
3449,260937135002,260937135002,26093713500,713500,2,26,93,713500,2800,4
3450,260937406001,260937406001,26093740600,740600,1,26,93,740600,2800,4
3451,260937429001,260937429001,26093742900,742900,1,26,93,742900,2800,4
3452,261251302004,261251302004,26125130200,130200,4,26,125,130200,2901,4
3453,261251613004,261251613004,26125161300,161300,4,26,125,161300,2907,4
3454,261251570002,261251570002,26125157000,157000,2,26,125,157000,2906,4
3455,261251305002,261251305002,26125130500,130500,2,26,125,130500,2901,4
3456,261251281002,261251281002,26125128100,128100,2,26,125,128100,2902,4
3457,261251349002,261251349002,26125134900,134900,2,26,125,134900,2905,4
3458,261251403023,261251403023,26125140302,140302,3,26,125,140302,2904,4
3459,261251961001,261251961001,26125196100,196100,1,26,125,196100,2903,4
3460,260992522002,260992522002,26099252200,252200,2,26,99,252200,3005,4
3461,260992563002,260992563002,26099256300,256300,2,26,99,256300,3005,4
3462,260992221022,260992221022,26099222102,222102,2,26,99,222102,3001,4
3463,260992408003,260992408003,26099240800,240800,3,26,99,240800,3004,4
3464,261635952003,261635952003,26163595200,595200,3,26,163,595200,3206,4
3465,261635933002,261635933002,26163593300,593300,2,26,163,593300,3206,4
3466,261635390003,261635390003,26163539000,539000,3,26,163,539000,3209,4
3467,261635388001,261635388001,26163538800,538800,1,26,163,538800,3209,4
3468,261635728001,261635728001,26163572800,572800,1,26,163,572800,3203,4
3469,261635641002,261635641002,26163564100,564100,2,26,163,564100,3201,4
3470,261635799003,261635799003,26163579900,579900,3,26,163,579900,3203,4
3471,261635834005,261635834005,26163583400,583400,5,26,163,583400,3205,4
3472,261635172002,261635172002,26163517200,517200,2,26,163,517200,3211,4
3473,261635648001,261635648001,26163564800,564800,1,26,163,564800,3201,4
3474,261251581002,261251581002,26125158100,158100,2,26,125,158100,2906,4
3475,261251684001,261251684001,26125168400,168400,1,26,125,168400,2907,4
3476,261251590002,261251590002,26125159000,159000,2,26,125,159000,2906,4
3477,261251500002,261251500002,26125150000,150000,2,26,125,150000,2906,4
3478,261251501002,261251501002,26125150100,150100,2,26,125,150100,2906,4
3479,261251230001,261251230001,26125123000,123000,1,26,125,123000,2901,4
3480,261251752003,261251752003,26125175200,175200,3,26,125,175200,2908,4
3481,261251415001,261251415001,26125141500,141500,1,26,125,141500,2904,4
3482,261251416001,261251416001,26125141600,141600,1,26,125,141600,2904,4
3483,261251880002,261251880002,26125188000,188000,2,26,125,188000,2908,4
3484,261251962001,261251962001,26125196200,196200,1,26,125,196200,2903,4
3485,261251963002,261251963002,26125196300,196300,2,26,125,196300,2903,4
3486,261251503001,261251503001,26125150300,150300,1,26,125,150300,2906,4
3487,261251504002,261251504002,26125150400,150400,2,26,125,150400,2906,4
3488,261251409002,261251409002,26125140900,140900,2,26,125,140900,2904,4
3489,261251912002,261251912002,26125191200,191200,2,26,125,191200,2903,4
3490,261251972002,261251972002,26125197200,197200,2,26,125,197200,2903,4
3491,261251304001,261251304001,26125130400,130400,1,26,125,130400,2901,4
3492,261251276002,261251276002,26125127600,127600,2,26,125,127600,2902,4
3493,261251271003,261251271003,26125127100,127100,3,26,125,127100,2902,4
3494,261251617001,261251617001,26125161700,161700,1,26,125,161700,2907,4
3495,261251617002,261251617002,26125161700,161700,2,26,125,161700,2907,4
3496,261251616001,261251616001,26125161600,161600,1,26,125,161600,2907,4
3497,261251307002,261251307002,26125130700,130700,2,26,125,130700,2901,4
3498,261251673002,261251673002,26125167300,167300,2,26,125,167300,2907,4
3499,260992564001,260992564001,26099256400,256400,1,26,99,256400,3005,4
3500,260992253004,260992253004,26099225300,225300,4,26,99,225300,3002,4
3501,260992200021,260992200021,26099220002,220002,1,26,99,220002,3001,4
3502,260992419002,260992419002,26099241900,241900,2,26,99,241900,3004,4
3503,260992140003,260992140003,26099214000,214000,3,26,99,214000,3001,4
3504,260992251001,260992251001,26099225100,225100,1,26,99,225100,3002,4
3505,260992551003,260992551003,26099255100,255100,3,26,99,255100,3005,4
3506,260992519003,260992519003,26099251900,251900,3,26,99,251900,3005,4
3507,260992267001,260992267001,26099226700,226700,1,26,99,226700,3002,4
3508,260992234002,260992234002,26099223400,223400,2,26,99,223400,3002,4
3509,260992234001,260992234001,26099223400,223400,1,26,99,223400,3002,4
3510,260999820001,260999820001,26099982000,982000,1,26,99,982000,3003,4
3511,260992315003,260992315003,26099231500,231500,3,26,99,231500,3003,4
3512,260992315002,260992315002,26099231500,231500,2,26,99,231500,3003,4
3513,260992642002,260992642002,26099264200,264200,2,26,99,264200,3006,4
3514,260992145002,260992145002,26099214500,214500,2,26,99,214500,3001,4
3515,260992451004,260992451004,26099245100,245100,4,26,99,245100,3004,4
3516,260992318002,260992318002,26099231800,231800,2,26,99,231800,3003,4
3517,261251675002,261251675002,26125167500,167500,2,26,125,167500,2907,4
3518,261251283001,261251283001,26125128300,128300,1,26,125,128300,2902,4
3519,261251606002,261251606002,26125160600,160600,2,26,125,160600,2907,4
3520,261251625002,261251625002,26125162500,162500,2,26,125,162500,2907,4
3521,261251286002,261251286002,26125128600,128600,2,26,125,128600,2902,4
3522,261251973002,261251973002,26125197300,197300,2,26,125,197300,2903,4
3523,261251981002,261251981002,26125198100,198100,2,26,125,198100,2903,4
3524,261251562002,261251562002,26125156200,156200,2,26,125,156200,2906,4
3525,260992228002,260992228002,26099222800,222800,2,26,99,222800,3001,4
3526,260992513001,260992513001,26099251300,251300,1,26,99,251300,3005,4
3527,260992514002,260992514002,26099251400,251400,2,26,99,251400,3005,4
3528,260992514004,260992514004,26099251400,251400,4,26,99,251400,3005,4
3529,260992180002,260992180002,26099218000,218000,2,26,99,218000,3001,4
3530,260992221011,260992221011,26099222101,222101,1,26,99,222101,3001,4
3531,260992404003,260992404003,26099240400,240400,3,26,99,240400,3004,4
3532,260992518003,260992518003,26099251800,251800,3,26,99,251800,3005,4
3533,261614045001,261614045001,26161404500,404500,1,26,161,404500,2702,4
3534,261614002001,261614002001,26161400200,400200,1,26,161,400200,2702,4
3535,261614054002,261614054002,26161405400,405400,2,26,161,405400,2702,4
3536,261614055001,261614055001,26161405500,405500,1,26,161,405500,2702,4
3537,261614006001,261614006001,26161400600,400600,1,26,161,400600,2702,4
3538,261614440002,261614440002,26161444000,444000,2,26,161,444000,2701,4
3539,261251724001,261251724001,26125172400,172400,1,26,125,172400,2908,4
3540,261251927001,261251927001,26125192700,192700,1,26,125,192700,2903,4
3541,261251600005,261251600005,26125160000,160000,5,26,125,160000,2907,4
3542,261251321004,261251321004,26125132100,132100,4,26,125,132100,2901,4
3543,260937437001,260937437001,26093743700,743700,1,26,93,743700,2800,4
3544,260937126012,260937126012,26093712601,712601,2,26,93,712601,2800,4
3545,260937422011,260937422011,26093742201,742201,1,26,93,742201,2800,4
3546,261635692004,261635692004,26163569200,569200,4,26,163,569200,3204,4
3547,261635674001,261635674001,26163567400,567400,1,26,163,567400,3204,4
3548,261635585004,261635585004,26163558500,558500,4,26,163,558500,3202,4
3549,261635702003,261635702003,26163570200,570200,3,26,163,570200,3204,4
3550,261635326001,261635326001,26163532600,532600,1,26,163,532600,3212,4
3551,261635725002,261635725002,26163572500,572500,2,26,163,572500,3203,4
3552,261635831003,261635831003,26163583100,583100,3,26,163,583100,3205,4
3553,261635835002,261635835002,26163583500,583500,2,26,163,583500,3205,4
3554,261635436003,261635436003,26163543600,543600,3,26,163,543600,3208,4
3555,261635394003,261635394003,26163539400,539400,3,26,163,539400,3209,4
3556,261635806002,261635806002,26163580600,580600,2,26,163,580600,3207,4
3557,261635836003,261635836003,26163583600,583600,3,26,163,583600,3205,4
3558,261635395002,261635395002,26163539500,539500,2,26,163,539500,3209,4
3559,261635393004,261635393004,26163539300,539300,4,26,163,539300,3209,4
3560,261635753004,261635753004,26163575300,575300,4,26,163,575300,3203,4
3561,261635752003,261635752003,26163575200,575200,3,26,163,575200,3203,4
3562,261635658001,261635658001,26163565800,565800,1,26,163,565800,3204,4
3563,261635710002,261635710002,26163571000,571000,2,26,163,571000,3204,4
3564,261635584002,261635584002,26163558400,558400,2,26,163,558400,3202,4
