,TRACTID,BLKGRPID,PUMA,COUNTYID,REGION
3402,26163504300,261635043003,03210,26163,2
3403,26163504400,261635044001,03210,26163,2
3404,26163504400,261635044002,03210,26163,2
3405,26163504400,261635044003,03210,26163,2
3406,26163505100,261635051001,03210,26163,2
3407,26163505100,261635051002,03210,26163,2
3408,26163505100,261635051003,03210,26163,2
3409,26163505200,261635052001,03210,26163,2
3410,26163505200,261635052002,03210,26163,2
3411,26163505400,261635054001,03210,26163,2
3412,26163505400,261635054002,03210,26163,2
3413,26163505600,261635056001,03210,26163,2
3414,26163505600,261635056003,03210,26163,2
3415,26163505700,261635057001,03210,26163,2
3416,26163505700,261635057003,03210,26163,2
3417,26163505700,261635057004,03210,26163,2
3418,26163505800,261635058001,03210,26163,2
3419,26163505800,261635058002,03210,26163,2
3420,26163505800,261635058004,03210,26163,2
3421,26163506200,261635062001,03210,26163,2
3422,26163506300,261635063001,03210,26163,2
3423,26163506400,261635064001,03210,26163,2
3424,26163506400,261635064002,03210,26163,2
3425,26163506500,261635065002,03210,26163,2
3426,26163506600,261635066001,03210,26163,2
3427,26163506700,261635067001,03210,26163,2
3428,26163506800,261635068001,03210,26163,2
3429,26163506800,261635068003,03210,26163,2
3430,26163506900,261635069001,03210,26163,2
3431,26163506900,261635069003,03210,26163,2
3432,26163556900,261635569003,03202,26163,2
3433,26163557000,261635570001,03202,26163,2
3434,26163557100,261635571001,03202,26163,2
3435,26163557100,261635571002,03202,26163,2
3436,26163557300,261635573001,03202,26163,2
3437,26163557400,261635574001,03202,26163,2
3438,26163557500,261635575001,03202,26163,2
3439,26163557500,261635575002,03202,26163,2
3440,26163557600,261635576002,03202,26163,2
3441,26163557600,261635576003,03202,26163,2
3442,26163557700,261635577002,03202,26163,2
3443,26163574000,261635740003,03203,26163,2
3444,26163573900,261635739005,03203,26163,2
3445,26163574000,261635740001,03203,26163,2
3446,26163574000,261635740002,03203,26163,2
3447,26163574000,261635740004,03203,26163,2
3448,26163574000,261635740005,03203,26163,2
3449,26163574100,261635741001,03203,26163,2
3450,26163574100,261635741002,03203,26163,2
3451,26163574100,261635741003,03203,26163,2
3452,26163574203,261635742031,03203,26163,2
3453,26163574203,261635742032,03203,26163,2
3454,26163574301,261635743011,03203,26163,2
3455,26163574301,261635743012,03203,26163,2
3456,26163574600,261635746001,03203,26163,2
3457,26163574600,261635746002,03203,26163,2
3458,26163574600,261635746003,03203,26163,2
3459,26163574700,261635747001,03203,26163,2
3460,26163574800,261635748001,03203,26163,2
3461,26163574800,261635748003,03203,26163,2
3462,26163574900,261635749001,03203,26163,2
3463,26163575000,261635750001,03203,26163,2
3464,26163575000,261635750002,03203,26163,2
3465,26163575000,261635750004,03203,26163,2
3466,26163575100,261635751001,03203,26163,2
3467,26163575200,261635752001,03203,26163,2
3468,26163575200,261635752002,03203,26163,2
3469,26163575200,261635752004,03203,26163,2
3470,26163575300,261635753001,03203,26163,2
3471,26163985000,261639850001,03212,26163,2
3472,26163985100,261639851001,03213,26163,2
3473,26163985200,261639852001,03211,26163,2
3474,26163985400,261639854001,03205,26163,2
3475,26163985500,261639855001,03211,26163,2
3476,26163985700,261639857001,03203,26163,2
3477,26163985800,261639858001,03208,26163,2
3478,26163986100,261639861001,03205,26163,2
3479,26163986200,261639862001,03205,26163,2
3480,26163986502,261639865021,03201,26163,2
3481,26163986600,261639866001,03213,26163,2
3482,26163990100,261639901000,03213,26163,2
3483,26163507300,261635073001,03210,26163,2
3484,26163507000,261635070001,03210,26163,2
3485,26163507100,261635071001,03210,26163,2
3486,26163507100,261635071002,03210,26163,2
3487,26163507300,261635073002,03210,26163,2
3488,26163507400,261635074002,03210,26163,2
3489,26163507500,261635075001,03210,26163,2
3490,26163508000,261635080001,03210,26163,2
3491,26163508100,261635081001,03210,26163,2
3492,26163508100,261635081002,03210,26163,2
3493,26163509000,261635090002,03210,26163,2
3494,26163509000,261635090003,03210,26163,2
3495,26163509100,261635091001,03210,26163,2
3496,26163509100,261635091002,03210,26163,2
3497,26163509100,261635091003,03210,26163,2
3498,26163509100,261635091004,03210,26163,2
3499,26163509100,261635091005,03210,26163,2
3500,26163510600,261635106001,03210,26163,2
3501,26163510600,261635106002,03210,26163,2
3502,26163510600,261635106003,03210,26163,2
3503,26163511200,261635112001,03211,26163,2
3504,26163511200,261635112002,03211,26163,2
3505,26163511300,261635113001,03210,26163,2
3506,26163511300,261635113002,03210,26163,2
3507,26163511400,261635114001,03211,26163,2
3508,26163511400,261635114002,03211,26163,2
3509,26163511900,261635119001,03211,26163,2
3510,26163511900,261635119002,03211,26163,2
3511,26163512800,261635128002,03211,26163,2
3512,26163512800,261635128003,03211,26163,2
3513,26163513200,261635132002,03211,26163,2
3514,26163513300,261635133001,03211,26163,2
3515,26163513700,261635137001,03211,26163,2
3516,26163513700,261635137003,03211,26163,2
3517,26163513800,261635138001,03211,26163,2
3518,26163513900,261635139001,03211,26163,2
3519,26163513900,261635139002,03211,26163,2
3520,26163514100,261635141002,03211,26163,2
3521,26163514200,261635142001,03211,26163,2
3522,26163514300,261635143001,03213,26163,2
3523,26163514300,261635143002,03213,26163,2
3524,26163515200,261635152001,03211,26163,2
3525,26163557700,261635577003,03202,26163,2
3526,26163557901,261635579012,03202,26163,2
3527,26163558000,261635580001,03202,26163,2
3528,26163558000,261635580002,03202,26163,2
3529,26163558000,261635580004,03202,26163,2
3530,26163558100,261635581001,03202,26163,2
3531,26163558200,261635582001,03202,26163,2
3532,26163558200,261635582002,03202,26163,2
3533,26163558301,261635583012,03202,26163,2
3534,26163558301,261635583013,03202,26163,2
3535,26163558400,261635584002,03202,26163,2
3536,26163558500,261635585001,03202,26163,2
3537,26163558500,261635585002,03202,26163,2
3538,26163558600,261635586001,03202,26163,2
3539,26163575300,261635753002,03203,26163,2
3540,26163575401,261635754011,03203,26163,2
3541,26163575401,261635754013,03203,26163,2
3542,26163575500,261635755001,03203,26163,2
3543,26163575500,261635755003,03203,26163,2
3544,26163575600,261635756001,03203,26163,2
3545,26163576001,261635760011,03207,26163,2
3546,26163576100,261635761001,03207,26163,2
3547,26163576100,261635761003,03207,26163,2
3548,26163576100,261635761004,03207,26163,2
3549,26163576200,261635762002,03207,26163,2
3550,26163576300,261635763002,03207,26163,2
3551,26163576400,261635764001,03207,26163,2
3552,26163515700,261635157001,03211,26163,2
3553,26163515200,261635152002,03211,26163,2
3554,26163515300,261635153002,03211,26163,2
3555,26163515400,261635154001,03211,26163,2
3556,26163515700,261635157002,03211,26163,2
3557,26163516000,261635160001,03211,26163,2
3558,26163516000,261635160002,03211,26163,2
3559,26163516500,261635165001,03211,26163,2
3560,26163516500,261635165002,03211,26163,2
3561,26163516600,261635166002,03211,26163,2
3562,26163516700,261635167001,03211,26163,2
3563,26163516700,261635167002,03211,26163,2
3564,26163516800,261635168001,03211,26163,2
3565,26163516900,261635169001,03211,26163,2
3566,26163517000,261635170001,03211,26163,2
3567,26163517000,261635170002,03211,26163,2
3568,26163517100,261635171001,03211,26163,2
3569,26163517200,261635172001,03211,26163,2
3570,26163517200,261635172002,03211,26163,2
3571,26163517300,261635173001,03211,26163,2
3572,26163517300,261635173002,03211,26163,2
3573,26163517500,261635175001,03211,26163,2
3574,26163517500,261635175002,03211,26163,2
3575,26163518000,261635180001,03211,26163,2
3576,26163518000,261635180002,03211,26163,2
3577,26163518900,261635189001,03211,26163,2
3578,26163519000,261635190001,03211,26163,2
3579,26163519000,261635190002,03211,26163,2
3580,26163519100,261635191001,03211,26163,2
3581,26163519100,261635191002,03211,26163,2
3582,26163519200,261635192002,03213,26163,2
3583,26163519200,261635192003,03213,26163,2
3584,26163519300,261635193002,03211,26163,2
3585,26163520200,261635202001,03211,26163,2
3586,26163520300,261635203001,03211,26163,2
3587,26163520300,261635203003,03211,26163,2
3588,26163520400,261635204001,03211,26163,2
3589,26163520400,261635204003,03211,26163,2
3590,26163520700,261635207001,03211,26163,2
3591,26163520700,261635207003,03211,26163,2
3592,26163520700,261635207004,03211,26163,2
3593,26163521100,261635211001,03212,26163,2
3594,26163558600,261635586002,03202,26163,2
3595,26163558700,261635587001,03202,26163,2
3596,26163558800,261635588001,03202,26163,2
3597,26163558800,261635588002,03202,26163,2
3598,26163558900,261635589002,03202,26163,2
3599,26163559000,261635590001,03202,26163,2
3600,26163559100,261635591001,03202,26163,2
3601,26163559100,261635591002,03202,26163,2
3602,26163559200,261635592002,03202,26163,2
3603,26163559800,261635598001,03213,26163,2
3604,26163559800,261635598003,03213,26163,2
3605,26163560100,261635601001,03201,26163,2
3606,26163560100,261635601003,03201,26163,2
3607,26163560201,261635602011,03201,26163,2
3608,26163576500,261635765001,03207,26163,2
3609,26163576500,261635765002,03207,26163,2
3610,26163576600,261635766001,03207,26163,2
3611,26163576600,261635766002,03207,26163,2
3612,26163576700,261635767001,03207,26163,2
3613,26163576700,261635767003,03207,26163,2
3614,26163577000,261635770001,03207,26163,2
3615,26163577000,261635770003,03207,26163,2
3616,26163577100,261635771001,03207,26163,2
3617,26163577200,261635772001,03207,26163,2
3618,26163577200,261635772002,03207,26163,2
3619,26163577300,261635773002,03207,26163,2
3620,26163577300,261635773003,03207,26163,2
3621,26163521800,261635218001,03211,26163,2
3622,26163521100,261635211002,03212,26163,2
3623,26163521400,261635214002,03211,26163,2
3624,26163521500,261635215001,03211,26163,2
3625,26163521900,261635219001,03211,26163,2
3626,26163521900,261635219003,03211,26163,2
3627,26163521900,261635219004,03211,26163,2
3628,26163522000,261635220001,03211,26163,2
3629,26163522000,261635220002,03211,26163,2
3630,26163522300,261635223002,03212,26163,2
3631,26163522300,261635223003,03212,26163,2
3632,26163522400,261635224001,03212,26163,2
3633,26163522500,261635225001,03211,26163,2
3634,26163522500,261635225002,03211,26163,2
3635,26163522800,261635228001,03212,26163,2
3636,26163522800,261635228002,03212,26163,2
3637,26163523100,261635231001,03212,26163,2
3638,26163523200,261635232002,03212,26163,2
3639,26163523200,261635232003,03212,26163,2
3640,26163523300,261635233002,03212,26163,2
3641,26163523300,261635233003,03212,26163,2
3642,26163523400,261635234002,03212,26163,2
3643,26163523800,261635238001,03212,26163,2
3644,26163523800,261635238003,03212,26163,2
3645,26163523800,261635238004,03212,26163,2
3646,26163524001,261635240012,03212,26163,2
3647,26163524001,261635240013,03212,26163,2
3648,26163524101,261635241012,03212,26163,2
3649,26163560202,261635602021,03201,26163,2
3650,26163560202,261635602022,03201,26163,2
3651,26163560202,261635602023,03201,26163,2
3652,26163560300,261635603001,03201,26163,2
3653,26163560300,261635603002,03201,26163,2
3654,26163560400,261635604001,03201,26163,2
3655,26163560400,261635604002,03201,26163,2
3656,26163560400,261635604004,03201,26163,2
3657,26163560400,261635604005,03201,26163,2
3658,26163561200,261635612002,03201,26163,2
3659,26163561200,261635612003,03201,26163,2
3660,26163561301,261635613011,03201,26163,2
3661,26163561301,261635613012,03201,26163,2
3662,26163561302,261635613021,03201,26163,2
3663,26163561302,261635613022,03201,26163,2
3664,26163577600,261635776001,03207,26163,2
3665,26163577400,261635774002,03207,26163,2
3666,26163577500,261635775001,03207,26163,2
3667,26163577600,261635776002,03207,26163,2
3668,26163577700,261635777002,03207,26163,2
3669,26163577800,261635778001,03207,26163,2
3670,26163577800,261635778003,03207,26163,2
3671,26163577800,261635778004,03207,26163,2
3672,26163577900,261635779001,03207,26163,2
3673,26163577900,261635779002,03207,26163,2
3674,26163577900,261635779003,03207,26163,2
3675,26163578000,261635780001,03207,26163,2
3676,26163578000,261635780002,03207,26163,2
3677,26163578500,261635785001,03207,26163,2
3678,26163578500,261635785002,03207,26163,2
3679,26163578500,261635785003,03207,26163,2
3680,26163578500,261635785004,03207,26163,2
3681,26163578600,261635786001,03207,26163,2
3682,26163578600,261635786002,03207,26163,2
3683,26163578600,261635786004,03207,26163,2
3684,26163579100,261635791001,03207,26163,2
3685,26163579200,261635792001,03207,26163,2
3686,26163524300,261635243003,03212,26163,2
3687,26163524200,261635242001,03212,26163,2
3688,26163524200,261635242003,03212,26163,2
3689,26163524300,261635243001,03212,26163,2
3690,26163524500,261635245001,03212,26163,2
3691,26163524500,261635245003,03212,26163,2
3692,26163524600,261635246001,03212,26163,2
3693,26163524700,261635247002,03212,26163,2
3694,26163524700,261635247003,03212,26163,2
3695,26163524800,261635248002,03212,26163,2
3696,26163525400,261635254002,03212,26163,2
3697,26163525700,261635257001,03212,26163,2
3698,26163525700,261635257003,03212,26163,2
3699,26163525700,261635257004,03212,26163,2
3700,26163525800,261635258002,03212,26163,2
3701,26163525900,261635259001,03212,26163,2
3702,26163525900,261635259003,03212,26163,2
3703,26163526000,261635260001,03212,26163,2
3704,26163526100,261635261001,03212,26163,2
3705,26163526100,261635261002,03212,26163,2
3706,26163526200,261635262001,03212,26163,2
3707,26163526200,261635262002,03212,26163,2
3708,26163526200,261635262003,03212,26163,2
3709,26163526300,261635263001,03212,26163,2
3710,26163526300,261635263002,03212,26163,2
3711,26163526300,261635263003,03212,26163,2
3712,26163526400,261635264001,03212,26163,2
3713,26163526400,261635264002,03212,26163,2
3714,26163526500,261635265001,03212,26163,2
3715,26163526500,261635265002,03212,26163,2
3716,26163527900,261635279001,03212,26163,2
3717,26163527900,261635279002,03212,26163,2
3718,26163527900,261635279004,03212,26163,2
3719,26163530100,261635301001,03209,26163,2
3720,26163530200,261635302001,03209,26163,2
3721,26163530200,261635302002,03209,26163,2
3722,26163530300,261635303001,03209,26163,2
3723,26163530300,261635303003,03209,26163,2
3724,26163530400,261635304001,03212,26163,2
3725,26163530500,261635305001,03212,26163,2
3726,26163530500,261635305002,03212,26163,2
3727,26163530800,261635308002,03212,26163,2
3728,26163561600,261635616001,03201,26163,2
3729,26163561600,261635616002,03201,26163,2
3730,26163561700,261635617001,03201,26163,2
3731,26163561700,261635617002,03201,26163,2
3732,26163561900,261635619002,03201,26163,2
3733,26163561900,261635619003,03201,26163,2
3734,26163561900,261635619005,03201,26163,2
3735,26163562300,261635623001,03201,26163,2
3736,26163562300,261635623002,03201,26163,2
3737,26163562400,261635624001,03201,26163,2
3738,26163562400,261635624002,03201,26163,2
3739,26163562400,261635624003,03201,26163,2
3740,26163562400,261635624004,03201,26163,2
3741,26163562500,261635625001,03201,26163,2
3742,26163562500,261635625002,03201,26163,2
3743,26163562600,261635626001,03201,26163,2
3744,26163579501,261635795011,03207,26163,2
3745,26163579200,261635792002,03207,26163,2
3746,26163579200,261635792004,03207,26163,2
3747,26163579300,261635793001,03207,26163,2
3748,26163579501,261635795012,03207,26163,2
3749,26163579600,261635796002,03207,26163,2
3750,26163579600,261635796003,03207,26163,2
3751,26163579700,261635797002,03207,26163,2
3752,26163579800,261635798001,03207,26163,2
3753,26163579800,261635798002,03207,26163,2
3754,26163579900,261635799002,03203,26163,2
3755,26163579900,261635799003,03203,26163,2
3756,26163580100,261635801001,03207,26163,2
3757,26163580100,261635801002,03207,26163,2
3758,26163580200,261635802002,03207,26163,2
3759,26163580300,261635803002,03207,26163,2
3760,26163580400,261635804001,03207,26163,2
3761,26163580500,261635805001,03207,26163,2
3762,26163580500,261635805002,03207,26163,2
3763,26163531200,261635312002,03212,26163,2
3764,26163530900,261635309001,03212,26163,2
3765,26163530900,261635309003,03212,26163,2
3766,26163531100,261635311001,03212,26163,2
3767,26163531300,261635313001,03212,26163,2
3768,26163531400,261635314002,03212,26163,2
3769,26163531501,261635315011,03212,26163,2
3770,26163531502,261635315021,03212,26163,2
3771,26163531600,261635316001,03212,26163,2
3772,26163531700,261635317001,03212,26163,2
3773,26163531700,261635317002,03212,26163,2
3774,26163531800,261635318002,03212,26163,2
3775,26163531900,261635319001,03212,26163,2
3776,26163532100,261635321002,03211,26163,2
3777,26163532600,261635326001,03212,26163,2
3778,26163532600,261635326002,03212,26163,2
3779,26163533000,261635330001,03212,26163,2
3780,26163533000,261635330002,03212,26163,2
3781,26163533100,261635331002,03212,26163,2
3782,26163533200,261635332001,03212,26163,2
3783,26163533300,261635333001,03212,26163,2
3784,26163533300,261635333002,03212,26163,2
3785,26163533400,261635334001,03212,26163,2
3786,26163533400,261635334002,03212,26163,2
3787,26163533400,261635334003,03212,26163,2
3788,26163533600,261635336001,03212,26163,2
3789,26163533600,261635336002,03212,26163,2
3790,26163533800,261635338001,03212,26163,2
3791,26163533800,261635338002,03212,26163,2
3792,26163533800,261635338003,03212,26163,2
3793,26163533800,261635338004,03212,26163,2
3794,26163533900,261635339001,03211,26163,2
3795,26163533900,261635339002,03211,26163,2
3796,26163533900,261635339003,03211,26163,2
3797,26163534100,261635341001,03212,26163,2
3798,26163534100,261635341002,03212,26163,2
3799,26163534200,261635342002,03208,26163,2
3800,26163534200,261635342003,03208,26163,2
3801,26163534400,261635344001,03208,26163,2
3802,26163534400,261635344002,03208,26163,2
3803,26163534700,261635347002,03208,26163,2
3804,26163534800,261635348001,03212,26163,2
3805,26163562600,261635626002,03201,26163,2
3806,26163562700,261635627001,03201,26163,2
3807,26163562800,261635628001,03201,26163,2
3808,26163562800,261635628002,03201,26163,2
3809,26163562900,261635629001,03201,26163,2
3810,26163562900,261635629002,03201,26163,2
3811,26163563200,261635632001,03201,26163,2
3812,26163563200,261635632002,03201,26163,2
3813,26163563300,261635633002,03201,26163,2
3814,26163563400,261635634001,03201,26163,2
3815,26163563400,261635634003,03201,26163,2
3816,26163563400,261635634004,03201,26163,2
3817,26163563500,261635635001,03201,26163,2
3818,26163563500,261635635002,03201,26163,2
3819,26163563500,261635635003,03201,26163,2
3820,26163580600,261635806002,03207,26163,2
3821,26163580700,261635807001,03207,26163,2
3822,26163580700,261635807002,03207,26163,2
3823,26163580800,261635808001,03207,26163,2
3824,26163580900,261635809001,03207,26163,2
3825,26163580900,261635809002,03207,26163,2
3826,26163580900,261635809003,03207,26163,2
3827,26163581101,261635811011,03206,26163,2
3828,26163581101,261635811012,03206,26163,2
3829,26163581101,261635811014,03206,26163,2
3830,26163581200,261635812001,03206,26163,2
3831,26163581200,261635812003,03206,26163,2
3832,26163581500,261635815001,03206,26163,2
3833,26163581600,261635816001,03206,26163,2
3834,26163581600,261635816003,03206,26163,2
3835,26163581600,261635816004,03206,26163,2
3836,26163535100,261635351001,03208,26163,2
3837,26163534800,261635348002,03212,26163,2
3838,26163535000,261635350001,03208,26163,2
3839,26163535000,261635350002,03208,26163,2
3840,26163535100,261635351002,03208,26163,2
3841,26163535200,261635352002,03208,26163,2
3842,26163535300,261635353001,03208,26163,2
3843,26163535300,261635353003,03208,26163,2
3844,26163535600,261635356001,03208,26163,2
3845,26163535600,261635356003,03208,26163,2
3846,26163535600,261635356004,03208,26163,2
3847,26163535800,261635358001,03208,26163,2
3848,26163535800,261635358002,03208,26163,2
3849,26163535800,261635358004,03208,26163,2
3850,26163535800,261635358005,03208,26163,2
3851,26163536100,261635361002,03209,26163,2
3852,26163536100,261635361003,03209,26163,2
3853,26163536200,261635362002,03209,26163,2
3854,26163536300,261635363002,03209,26163,2
3855,26163536300,261635363003,03209,26163,2
3856,26163536400,261635364002,03209,26163,2
3857,26163536400,261635364003,03209,26163,2
3858,26163536500,261635365002,03212,26163,2
3859,26163536600,261635366001,03208,26163,2
3860,26163536600,261635366002,03208,26163,2
3861,26163536700,261635367001,03209,26163,2
3862,26163536800,261635368001,03209,26163,2
3863,26163536900,261635369001,03209,26163,2
3864,26163536900,261635369002,03209,26163,2
3865,26163537000,261635370001,03209,26163,2
3866,26163537000,261635370002,03209,26163,2
3867,26163537000,261635370003,03209,26163,2
3868,26163537100,261635371001,03209,26163,2
3869,26163537100,261635371002,03209,26163,2
3870,26163537200,261635372001,03208,26163,2
3871,26163537300,261635373001,03209,26163,2
3872,26163537300,261635373003,03209,26163,2
3873,26163537500,261635375001,03209,26163,2
3874,26163537500,261635375003,03209,26163,2
3875,26163537600,261635376001,03209,26163,2
3876,26163537600,261635376003,03209,26163,2
3877,26163537700,261635377001,03209,26163,2
3878,26163563800,261635638001,03201,26163,2
3879,26163563500,261635635004,03201,26163,2
3880,26163563700,261635637001,03201,26163,2
3881,26163563900,261635639001,03201,26163,2
3882,26163564000,261635640001,03201,26163,2
3883,26163564100,261635641001,03201,26163,2
3884,26163564100,261635641002,03201,26163,2
3885,26163564200,261635642001,03201,26163,2
3886,26163564200,261635642002,03201,26163,2
3887,26163564200,261635642004,03201,26163,2
3888,26163564300,261635643001,03201,26163,2
3889,26163564401,261635644011,03201,26163,2
3890,26163564401,261635644012,03201,26163,2
3891,26163564401,261635644014,03201,26163,2
3892,26163564402,261635644022,03201,26163,2
3893,26163564402,261635644024,03201,26163,2
3894,26163564402,261635644025,03201,26163,2
3895,26163564501,261635645012,03201,26163,2
3896,26163564502,261635645021,03201,26163,2
3897,26163581800,261635818001,03206,26163,2
3898,26163581800,261635818003,03206,26163,2
3899,26163581900,261635819001,03206,26163,2
3900,26163581900,261635819002,03206,26163,2
3901,26163581900,261635819003,03206,26163,2
3902,26163581900,261635819004,03206,26163,2
3903,26163582000,261635820001,03206,26163,2
3904,26163582000,261635820002,03206,26163,2
3905,26163582000,261635820003,03206,26163,2
3906,26163582000,261635820004,03206,26163,2
3907,26163582100,261635821001,03206,26163,2
3908,26163582100,261635821002,03206,26163,2
3909,26163582100,261635821003,03206,26163,2
3910,26163583001,261635830011,03205,26163,2
3911,26163583001,261635830012,03205,26163,2
3912,26163583101,261635831011,03205,26163,2
3913,26163583101,261635831012,03205,26163,2
3914,26163583101,261635831013,03205,26163,2
3915,26163538200,261635382001,03209,26163,2
3916,26163537700,261635377003,03209,26163,2
3917,26163537800,261635378002,03209,26163,2
3918,26163538100,261635381001,03209,26163,2
3919,26163538200,261635382002,03209,26163,2
3920,26163538300,261635383002,03209,26163,2
3921,26163538400,261635384001,03209,26163,2
3922,26163538500,261635385001,03209,26163,2
3923,26163538500,261635385002,03209,26163,2
3924,26163538500,261635385004,03209,26163,2
3925,26163538600,261635386001,03209,26163,2
3926,26163538600,261635386003,03209,26163,2
3927,26163538600,261635386004,03209,26163,2
3928,26163538700,261635387002,03209,26163,2
3929,26163538800,261635388001,03209,26163,2
3930,26163538900,261635389002,03209,26163,2
3931,26163539000,261635390001,03209,26163,2
3932,26163539100,261635391001,03209,26163,2
3933,26163539200,261635392001,03209,26163,2
3934,26163539200,261635392003,03209,26163,2
3935,26163539300,261635393002,03209,26163,2
3936,26163539400,261635394001,03209,26163,2
3937,26163539400,261635394003,03209,26163,2
3938,26163539500,261635395001,03209,26163,2
3939,26163539500,261635395003,03209,26163,2
3940,26163539600,261635396001,03209,26163,2
3941,26163539600,261635396002,03209,26163,2
3942,26163539700,261635397001,03209,26163,2
3943,26163540100,261635401001,03209,26163,2
3944,26163540100,261635401002,03209,26163,2
3945,26163540100,261635401003,03209,26163,2
3946,26163540200,261635402001,03209,26163,2
3947,26163540200,261635402002,03209,26163,2
3948,26163540200,261635402003,03209,26163,2
3949,26163540300,261635403001,03209,26163,2
3950,26163540300,261635403002,03209,26163,2
3951,26163540300,261635403003,03209,26163,2
3952,26163540400,261635404001,03209,26163,2
3953,26163540500,261635405001,03208,26163,2
3954,26163540500,261635405002,03208,26163,2
3955,26163540600,261635406001,03208,26163,2
3956,26163540600,261635406002,03208,26163,2
3957,26163564504,261635645041,03201,26163,2
3958,26163564502,261635645023,03201,26163,2
3959,26163564503,261635645031,03201,26163,2
3960,26163564503,261635645033,03201,26163,2
3961,26163564504,261635645043,03201,26163,2
3962,26163564504,261635645044,03201,26163,2
3963,26163564600,261635646001,03201,26163,2
3964,26163564600,261635646002,03201,26163,2
3965,26163564600,261635646003,03201,26163,2
3966,26163564600,261635646004,03201,26163,2
3967,26163564700,261635647001,03201,26163,2
3968,26163564700,261635647002,03201,26163,2
3969,26163564800,261635648001,03201,26163,2
3970,26163564800,261635648002,03201,26163,2
3971,26163564800,261635648003,03201,26163,2
3972,26163564800,261635648004,03201,26163,2
3973,26163564900,261635649001,03201,26163,2
3974,26163565001,261635650011,03201,26163,2
3975,26163565001,261635650012,03201,26163,2
3976,26163565100,261635651001,03204,26163,2
3977,26163565100,261635651002,03204,26163,2
3978,26163565200,261635652002,03204,26163,2
3979,26163565200,261635652003,03204,26163,2
3980,26163565301,261635653011,03204,26163,2
3981,26163583300,261635833001,03205,26163,2
3982,26163583300,261635833002,03205,26163,2
3983,26163583400,261635834002,03205,26163,2
3984,26163583400,261635834003,03205,26163,2
3985,26163583500,261635835001,03205,26163,2
3986,26163583500,261635835002,03205,26163,2
3987,26163583600,261635836002,03205,26163,2
3988,26163583700,261635837001,03205,26163,2
3989,26163583800,261635838001,03205,26163,2
3990,26163583800,261635838003,03205,26163,2
3991,26163583900,261635839001,03205,26163,2
3992,26163583900,261635839002,03205,26163,2
3993,26163583900,261635839003,03205,26163,2
3994,26163584000,261635840001,03205,26163,2
3995,26163584000,261635840003,03205,26163,2
3996,26163584100,261635841001,03205,26163,2
